ID,Name,physicsAtkRate,magicAtkRate,fireAtkRate,thunderAtkRate,staminaAtkRate,saWeaponAtkRate,saDurabilityRate,correctStrengthRate,correctAgilityRate,correctMagicRate,correctFaithRate,physicsGuardCutRate,magicGuardCutRate,fireGuardCutRate,thunderGuardCutRate,poisonGuardResistRate,diseaseGuardResistRate,bloodGuardResistRate,curseGuardResistRate,staminaGuardDefRate,spEffectId1,spEffectId2,spEffectId3,residentSpEffectId1,residentSpEffectId2,residentSpEffectId3,materialSetId,maxReinforceLevel,darkAtkRate,darkGuardCutRate,correctLuckRate,freezeGuardDefRate,reinforcePriceRate,baseChangePriceRate,enableGemRank,pad2,sleepGuardDefRate,madnessGuardDefRate,baseAtkRate
11521,Frenzied,0.1759862,0.092,1.64,0.092,1.84,1,1,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1.08,21,21,0,21,0,0,21,21,0.092,1,1,1,5.2,1,0,[0|0|0],1,1.24,2.6800008
11522,Frenzied,0.18198591,0.094,1.68,0.094,1.88,1,1,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1.09,22,22,0,22,0,0,22,22,0.094,1,1,1,5.4,1,0,[0|0|0],1,1.24,2.7600012
11523,Frenzied,0.1879856,0.09599999,1.7199999,0.09599999,1.92,1,1,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1.09,23,23,0,23,0,0,23,23,0.09599999,1,1,1,5.6,1,0,[0|0|0],1,1.24,2.840001
11524,Frenzied,0.19398531,0.098,1.76,0.098,1.96,1,1,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1.09,24,24,0,24,0,0,24,24,0.098,1,1,1,5.8,1,0,[0|0|0],1,1.24,2.920001
11525,Frenzied,0.199985,0.1,1.8,0.1,2,1,1,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1.1,25,25,0,25,0,0,25,25,0.1,1,1,1,6,1,0,[0|0|0],1,1.25,3.000001
11600,Magma,0.6750002,0.6750002,0.6750002,0.6750002,1,1,1,0.5,0.5,1,1,1,1,1.15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.6750002,1,0.75,1,1,1,0,[0|0|0],1,1,1
11601,Magma,0.7080001,0.7080001,0.7080001,0.7080001,1.04,1,1,0.5,0.5,1,1,1,1,1.15,1,1,1,1,1,1.01,1,1,0,1,0,0,1,1,0.7080001,1,0.75,1,1.2,1,0,[0|0|0],1,1,1.08
11602,Magma,0.74100024,0.74100024,0.74100024,0.74100024,1.08,1,1,0.5,0.5,1,1,1,1,1.16,1,1,1,1,1,1.01,2,2,0,2,0,0,2,2,0.74100024,1,0.75,1,1.4,1,0,[0|0|0],1,1,1.1600001
11603,Magma,0.77400017,0.77400017,0.77400017,0.77400017,1.12,1,1,0.5,0.5,1,1,1,1,1.16,1,1,1,1,1,1.02,3,3,0,3,0,0,3,3,0.77400017,1,0.75,1,1.6,1,0,[0|0|0],1,1,1.2400001
11604,Magma,0.80700016,0.80700016,0.80700016,0.80700016,1.16,1,1,0.5,0.5,1,1,1,1,1.17,1,1,1,1,1,1.02,4,4,0,4,0,0,4,4,0.80700016,1,0.75,1,1.8,1,0,[0|0|0],1,1,1.3200002
11605,Magma,0.8400002,0.8400002,0.8400002,0.8400002,1.2,1,1,0.5,0.5,1,1,1,1,1.17,1,1,1,1,1,1.03,5,5,0,5,0,0,5,5,0.8400002,1,0.75,1,2,1,0,[0|0|0],1,1,1.4000002
11606,Magma,0.87300026,0.87300026,0.87300026,0.87300026,1.24,1,1,0.5,0.5,1,1,1,1,1.18,1,1,1,1,1,1.03,6,6,0,6,0,0,6,6,0.87300026,1,0.75,1,2.2,1,0,[0|0|0],1,1,1.4800003
11607,Magma,0.90600014,0.90600014,0.90600014,0.90600014,1.28,1,1,0.5,0.5,1,1,1,1,1.18,1,1,1,1,1,1.04,7,7,0,7,0,0,7,7,0.90600014,1,0.75,1,2.4,1,0,[0|0|0],1,1,1.5600003
11608,Magma,0.93900025,0.93900025,0.93900025,0.93900025,1.32,1,1,0.5,0.5,1,1,1,1,1.19,1,1,1,1,1,1.04,8,8,0,8,0,0,8,8,0.93900025,1,0.75,1,2.6,1,0,[0|0|0],1,1,1.6400003
11609,Magma,0.97200024,0.97200024,0.97200024,0.97200024,1.36,1,1,0.5,0.5,1,1,1,1,1.19,1,1,1,1,1,1.04,9,9,0,9,0,0,9,9,0.97200024,1,0.75,1,2.8,1,0,[0|0|0],1,1,1.7200003
11610,Magma,1.0050002,1.0050002,1.0050002,1.0050002,1.4,1,1,0.5,0.5,1,1,1,1,1.2,1,1,1,1,1,1.05,10,10,0,10,0,0,10,10,1.0050002,1,0.75,1,3,1,0,[0|0|0],1,1,1.8000004
11611,Magma,1.0380002,1.0380002,1.0380002,1.0380002,1.44,1,1,0.5,0.5,1,1,1,1,1.2,1,1,1,1,1,1.05,11,11,0,11,0,0,11,11,1.0380002,1,0.75,1,3.2,1,0,[0|0|0],1,1,1.8800004
11612,Magma,1.0710002,1.0710002,1.0710002,1.0710002,1.48,1,1,0.5,0.5,1,1,1,1,1.21,1,1,1,1,1,1.05,12,12,0,12,0,0,12,12,1.0710002,1,0.75,1,3.4,1,0,[0|0|0],1,1,1.9600005
11613,Magma,1.1040002,1.1040002,1.1040002,1.1040002,1.52,1,1,0.5,0.5,1,1,1,1,1.21,1,1,1,1,1,1.06,13,13,0,13,0,0,13,13,1.1040002,1,0.75,1,3.6,1,0,[0|0|0],1,1,2.0400004
11614,Magma,1.1370002,1.1370002,1.1370002,1.1370002,1.56,1,1,0.5,0.5,1,1,1,1,1.21,1,1,1,1,1,1.06,14,14,0,14,0,0,14,14,1.1370002,1,0.75,1,3.8,1,0,[0|0|0],1,1,2.1200006
11615,Magma,1.1700003,1.1700003,1.1700003,1.1700003,1.6,1,1,0.5,0.5,1,1,1,1,1.22,1,1,1,1,1,1.06,15,15,0,15,0,0,15,15,1.1700003,1,0.75,1,4,1,0,[0|0|0],1,1,2.2000005
11616,Magma,1.2030003,1.2030003,1.2030003,1.2030003,1.64,1,1,0.5,0.5,1,1,1,1,1.22,1,1,1,1,1,1.07,16,16,0,16,0,0,16,16,1.2030003,1,0.75,1,4.2,1,0,[0|0|0],1,1,2.2800007
11617,Magma,1.2360002,1.2360002,1.2360002,1.2360002,1.68,1,1,0.5,0.5,1,1,1,1,1.22,1,1,1,1,1,1.07,17,17,0,17,0,0,17,17,1.2360002,1,0.75,1,4.4,1,0,[0|0|0],1,1,2.3600006
11618,Magma,1.2690003,1.2690003,1.2690003,1.2690003,1.72,1,1,0.5,0.5,1,1,1,1,1.23,1,1,1,1,1,1.07,18,18,0,18,0,0,18,18,1.2690003,1,0.75,1,4.6,1,0,[0|0|0],1,1,2.4400008
11619,Magma,1.3020003,1.3020003,1.3020003,1.3020003,1.76,1,1,0.5,0.5,1,1,1,1,1.23,1,1,1,1,1,1.08,19,19,0,19,0,0,19,19,1.3020003,1,0.75,1,4.8,1,0,[0|0|0],1,1,2.5200007
11620,Magma,1.3350003,1.3350003,1.3350003,1.3350003,1.8,1,1,0.5,0.5,1,1,1,1,1.23,1,1,1,1,1,1.08,20,20,0,20,0,0,20,20,1.3350003,1,0.75,1,5,1,0,[0|0|0],1,1,2.6000009
11621,Magma,1.3680003,1.3680003,1.3680003,1.3680003,1.84,1,1,0.5,0.5,1,1,1,1,1.24,1,1,1,1,1,1.08,21,21,0,21,0,0,21,21,1.3680003,1,0.75,1,5.2,1,0,[0|0|0],1,1,2.6800008
11622,Magma,1.4010003,1.4010003,1.4010003,1.4010003,1.88,1,1,0.5,0.5,1,1,1,1,1.24,1,1,1,1,1,1.09,22,22,0,22,0,0,22,22,1.4010003,1,0.75,1,5.4,1,0,[0|0|0],1,1,2.760001
11623,Magma,1.4340003,1.4340003,1.4340003,1.4340003,1.92,1,1,0.5,0.5,1,1,1,1,1.24,1,1,1,1,1,1.09,23,23,0,23,0,0,23,23,1.4340003,1,0.75,1,5.6,1,0,[0|0|0],1,1,2.8400009
11624,Magma,1.4670004,1.4670004,1.4670004,1.4670004,1.96,1,1,0.5,0.5,1,1,1,1,1.24,1,1,1,1,1,1.09,24,24,0,24,0,0,24,24,1.4670004,1,0.75,1,5.8,1,0,[0|0|0],1,1,2.920001
11625,Magma,1.5000004,1.5000004,1.5000004,1.5000004,2,1,1,0.5,0.5,1,1,1,1,1.25,1,1,1,1,1,1.1,25,25,0,25,0,0,25,25,1.5000004,1,0.75,1,6,1,0,[0|0|0],1,1,3.000001
11700,Rotten,0.90011877,0.90011877,0.90011877,0.90011877,1,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.15,1,1,1,0,0,0,0,0,0,0,0,0.90011877,1,0.75,1,1,1,0,[0|0|0],1,1,1
11701,Rotten,0.93812346,0.93812346,0.93812346,0.93812346,1.04,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.15,1,1,1.01,1,1,0,1,0,0,1,1,0.93812346,1,0.75,1,1.2,1,0,[0|0|0],1,1,1.0800002
11702,Rotten,0.9761283,0.9761283,0.9761283,0.9761283,1.08,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.16,1,1,1.01,2,2,0,2,0,0,2,2,0.9761283,1,0.75,1,1.4,1,0,[0|0|0],1,1,1.1600001
11703,Rotten,1.0141331,1.0141331,1.0141331,1.0141331,1.12,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.16,1,1,1.02,3,3,0,3,0,0,3,3,1.0141331,1,0.75,1,1.6,1,0,[0|0|0],1,1,1.2400001
11704,Rotten,1.0521377,1.0521377,1.0521377,1.0521377,1.16,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.17,1,1,1.02,4,4,0,4,0,0,4,4,1.0521377,1,0.75,1,1.8,1,0,[0|0|0],1,1,1.3200002
11705,Rotten,1.0901426,1.0901426,1.0901426,1.0901426,1.2,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.17,1,1,1.03,5,5,0,5,0,0,5,5,1.0901426,1,0.75,1,2,1,0,[0|0|0],1,1,1.4000003
11706,Rotten,1.1281474,1.1281474,1.1281474,1.1281474,1.24,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.18,1,1,1.03,6,6,0,6,0,0,6,6,1.1281474,1,0.75,1,2.2,1,0,[0|0|0],1,1,1.4800003
11707,Rotten,1.166152,1.166152,1.166152,1.166152,1.28,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.18,1,1,1.04,7,7,0,7,0,0,7,7,1.166152,1,0.75,1,2.4,1,0,[0|0|0],1,1,1.5600004
11708,Rotten,1.2041569,1.2041569,1.2041569,1.2041569,1.32,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.19,1,1,1.04,8,8,0,8,0,0,8,8,1.2041569,1,0.75,1,2.6,1,0,[0|0|0],1,1,1.6400003
11709,Rotten,1.2421616,1.2421616,1.2421616,1.2421616,1.36,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.19,1,1,1.04,9,9,0,9,0,0,9,9,1.2421616,1,0.75,1,2.8,1,0,[0|0|0],1,1,1.7200003
11710,Rotten,1.2801663,1.2801663,1.2801663,1.2801663,1.4,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.2,1,1,1.05,10,10,0,10,0,0,10,10,1.2801663,1,0.75,1,3,1,0,[0|0|0],1,1,1.8000004
11711,Rotten,1.3181711,1.3181711,1.3181711,1.3181711,1.44,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.2,1,1,1.05,11,11,0,11,0,0,11,11,1.3181711,1,0.75,1,3.2,1,0,[0|0|0],1,1,1.8800004
11712,Rotten,1.3561758,1.3561758,1.3561758,1.3561758,1.48,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.21,1,1,1.05,12,12,0,12,0,0,12,12,1.3561758,1,0.75,1,3.4,1,0,[0|0|0],1,1,1.9600005
11713,Rotten,1.3941805,1.3941805,1.3941805,1.3941805,1.52,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.21,1,1,1.06,13,13,0,13,0,0,13,13,1.3941805,1,0.75,1,3.6,1,0,[0|0|0],1,1,2.0400004
11714,Rotten,1.4321853,1.4321853,1.4321853,1.4321853,1.56,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.21,1,1,1.06,14,14,0,14,0,0,14,14,1.4321853,1,0.75,1,3.8,1,0,[0|0|0],1,1,2.1200008
11715,Rotten,1.47019,1.47019,1.47019,1.47019,1.6,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.22,1,1,1.06,15,15,0,15,0,0,15,15,1.47019,1,0.75,1,4,1,0,[0|0|0],1,1,2.2000008
11716,Rotten,1.5081948,1.5081948,1.5081948,1.5081948,1.64,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.22,1,1,1.07,16,16,0,16,0,0,16,16,1.5081948,1,0.75,1,4.2,1,0,[0|0|0],1,1,2.2800007
11717,Rotten,1.5461996,1.5461996,1.5461996,1.5461996,1.68,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.22,1,1,1.07,17,17,0,17,0,0,17,17,1.5461996,1,0.75,1,4.4,1,0,[0|0|0],1,1,2.3600008
11718,Rotten,1.5842043,1.5842043,1.5842043,1.5842043,1.72,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.23,1,1,1.07,18,18,0,18,0,0,18,18,1.5842043,1,0.75,1,4.6,1,0,[0|0|0],1,1,2.4400008
11719,Rotten,1.6222091,1.6222091,1.6222091,1.6222091,1.76,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.23,1,1,1.08,19,19,0,19,0,0,19,19,1.6222091,1,0.75,1,4.8,1,0,[0|0|0],1,1,2.5200007
11720,Rotten,1.6602138,1.6602138,1.6602138,1.6602138,1.8,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.23,1,1,1.08,20,20,0,20,0,0,20,20,1.6602138,1,0.75,1,5,1,0,[0|0|0],1,1,2.6000009
11721,Rotten,1.6982186,1.6982186,1.6982186,1.6982186,1.84,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.24,1,1,1.08,21,21,0,21,0,0,21,21,1.6982186,1,0.75,1,5.2,1,0,[0|0|0],1,1,2.6800008
11722,Rotten,1.7362233,1.7362233,1.7362233,1.7362233,1.88,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.24,1,1,1.09,22,22,0,22,0,0,22,22,1.7362233,1,0.75,1,5.4,1,0,[0|0|0],1,1,2.7600012
11723,Rotten,1.774228,1.774228,1.774228,1.774228,1.92,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.24,1,1,1.09,23,23,0,23,0,0,23,23,1.774228,1,0.75,1,5.6,1,0,[0|0|0],1,1,2.840001
11724,Rotten,1.8122329,1.8122329,1.8122329,1.8122329,1.96,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.24,1,1,1.09,24,24,0,24,0,0,24,24,1.8122329,1,0.75,1,5.8,1,0,[0|0|0],1,1,2.920001
11725,Rotten,1.8502376,1.8502376,1.8502376,1.8502376,2,1,1,0.55,0.6,0.84999996,0.84999996,1,1,1,1,1,1.25,1,1,1.1,25,25,0,25,0,0,25,25,1.8502376,1,0.75,1,6,1,0,[0|0|0],1,1,3.000001
11800,Cursed,0.9124639,0.9124639,0.9124639,0.9124639,1,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.15,1,0,0,0,0,0,0,0,0,0.9124639,1,0.75,1,1,1,0,[0|0|0],1,1,1
11801,Cursed,0.95096236,0.95096236,0.95096236,0.95096236,1.04,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.15,1.01,1,1,0,1,0,0,1,1,0.95096236,1,0.75,1,1.2,1,0,[0|0|0],1,1,1.0800002
11802,Cursed,0.989461,0.989461,0.989461,0.989461,1.08,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.16,1.01,2,2,0,2,0,0,2,2,0.989461,1,0.75,1,1.4,1,0,[0|0|0],1,1,1.1600001
11803,Cursed,1.0279596,1.0279596,1.0279596,1.0279596,1.12,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.16,1.02,3,3,0,3,0,0,3,3,1.0279596,1,0.75,1,1.6,1,0,[0|0|0],1,1,1.2400001
11804,Cursed,1.0664581,1.0664581,1.0664581,1.0664581,1.16,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.17,1.02,4,4,0,4,0,0,4,4,1.0664581,1,0.75,1,1.8,1,0,[0|0|0],1,1,1.3200002
11805,Cursed,1.1049567,1.1049567,1.1049567,1.1049567,1.2,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.17,1.03,5,5,0,5,0,0,5,5,1.1049567,1,0.75,1,2,1,0,[0|0|0],1,1,1.4000003
11806,Cursed,1.1434553,1.1434553,1.1434553,1.1434553,1.24,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.18,1.03,6,6,0,6,0,0,6,6,1.1434553,1,0.75,1,2.2,1,0,[0|0|0],1,1,1.4800003
11807,Cursed,1.1819538,1.1819538,1.1819538,1.1819538,1.28,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.18,1.04,7,7,0,7,0,0,7,7,1.1819538,1,0.75,1,2.4,1,0,[0|0|0],1,1,1.5600004
11808,Cursed,1.2204524,1.2204524,1.2204524,1.2204524,1.32,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.19,1.04,8,8,0,8,0,0,8,8,1.2204524,1,0.75,1,2.6,1,0,[0|0|0],1,1,1.6400003
11809,Cursed,1.258951,1.258951,1.258951,1.258951,1.36,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.19,1.04,9,9,0,9,0,0,9,9,1.258951,1,0.75,1,2.8,1,0,[0|0|0],1,1,1.7200003
11810,Cursed,1.2974495,1.2974495,1.2974495,1.2974495,1.4,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.2,1.05,10,10,0,10,0,0,10,10,1.2974495,1,0.75,1,3,1,0,[0|0|0],1,1,1.8000004
11811,Cursed,1.3359481,1.3359481,1.3359481,1.3359481,1.44,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.2,1.05,11,11,0,11,0,0,11,11,1.3359481,1,0.75,1,3.2,1,0,[0|0|0],1,1,1.8800004
11812,Cursed,1.3744466,1.3744466,1.3744466,1.3744466,1.48,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.21,1.05,12,12,0,12,0,0,12,12,1.3744466,1,0.75,1,3.4,1,0,[0|0|0],1,1,1.9600005
11813,Cursed,1.4129452,1.4129452,1.4129452,1.4129452,1.52,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.21,1.06,13,13,0,13,0,0,13,13,1.4129452,1,0.75,1,3.6,1,0,[0|0|0],1,1,2.0400004
11814,Cursed,1.4514437,1.4514437,1.4514437,1.4514437,1.56,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.21,1.06,14,14,0,14,0,0,14,14,1.4514437,1,0.75,1,3.8,1,0,[0|0|0],1,1,2.1200008
11815,Cursed,1.4899423,1.4899423,1.4899423,1.4899423,1.6,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.22,1.06,15,15,0,15,0,0,15,15,1.4899423,1,0.75,1,4,1,0,[0|0|0],1,1,2.2000008
11816,Cursed,1.5284408,1.5284408,1.5284408,1.5284408,1.64,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.22,1.07,16,16,0,16,0,0,16,16,1.5284408,1,0.75,1,4.2,1,0,[0|0|0],1,1,2.2800007
11817,Cursed,1.5669394,1.5669394,1.5669394,1.5669394,1.68,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.22,1.07,17,17,0,17,0,0,17,17,1.5669394,1,0.75,1,4.4,1,0,[0|0|0],1,1,2.3600008
11818,Cursed,1.605438,1.605438,1.605438,1.605438,1.72,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.23,1.07,18,18,0,18,0,0,18,18,1.605438,1,0.75,1,4.6,1,0,[0|0|0],1,1,2.4400008
11819,Cursed,1.6439365,1.6439365,1.6439365,1.6439365,1.76,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.23,1.08,19,19,0,19,0,0,19,19,1.6439365,1,0.75,1,4.8,1,0,[0|0|0],1,1,2.5200007
11820,Cursed,1.682435,1.682435,1.682435,1.682435,1.8,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.23,1.08,20,20,0,20,0,0,20,20,1.682435,1,0.75,1,5,1,0,[0|0|0],1,1,2.6000009
11821,Cursed,1.7209337,1.7209337,1.7209337,1.7209337,1.84,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.24,1.08,21,21,0,21,0,0,21,21,1.7209337,1,0.75,1,5.2,1,0,[0|0|0],1,1,2.6800008
11822,Cursed,1.7594322,1.7594322,1.7594322,1.7594322,1.88,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.24,1.09,22,22,0,22,0,0,22,22,1.7594322,1,0.75,1,5.4,1,0,[0|0|0],1,1,2.7600012
11823,Cursed,1.7979307,1.7979307,1.7979307,1.7979307,1.92,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.24,1.09,23,23,0,23,0,0,23,23,1.7979307,1,0.75,1,5.6,1,0,[0|0|0],1,1,2.840001
11824,Cursed,1.8364294,1.8364294,1.8364294,1.8364294,1.96,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.24,1.09,24,24,0,24,0,0,24,24,1.8364294,1,0.75,1,5.8,1,0,[0|0|0],1,1,2.920001
11825,Cursed,1.8749279,1.8749279,1.8749279,1.8749279,2,1,1,0.35,0.35,0.65,0.65,1,1,1,1,1,1,1,1.25,1.1,25,25,0,25,0,0,25,25,1.8749279,1,0.75,1,6,1,0,[0|0|0],1,1,3.000001
11900,Night,0.7,0.6000019,0.6000019,0.6000019,1,1,1,0.5,0.65,1,1,1,1.15,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.6000019,1,0.9,1,1,1,0,[0|0|0],1,1,1
11901,Night,0.73199993,0.63000196,0.63000196,0.63000196,1.04,1,1,0.5,0.65,1,1,1,1.15,1,1,1,1,1,1,1.01,1,1,0,1,0,0,1,1,0.63000196,1,0.9,1,1.2,1,0,[0|0|0],1,1,1.08
11902,Night,0.764,0.66000205,0.66000205,0.66000205,1.08,1,1,0.5,0.65,1,1,1,1.16,1,1,1,1,1,1,1.01,2,2,0,2,0,0,2,2,0.66000205,1,0.9,1,1.4,1,0,[0|0|0],1,1,1.1600001
11903,Night,0.796,0.69000214,0.69000214,0.69000214,1.12,1,1,0.5,0.65,1,1,1,1.16,1,1,1,1,1,1,1.02,3,3,0,3,0,0,3,3,0.69000214,1,0.9,1,1.6,1,0,[0|0|0],1,1,1.2400001
11904,Night,0.82799995,0.7200022,0.7200022,0.7200022,1.16,1,1,0.5,0.65,1,1,1,1.17,1,1,1,1,1,1,1.02,4,4,0,4,0,0,4,4,0.7200022,1,0.9,1,1.8,1,0,[0|0|0],1,1,1.3200002
11905,Night,0.86,0.7500023,0.7500023,0.7500023,1.2,1,1,0.5,0.65,1,1,1,1.17,1,1,1,1,1,1,1.03,5,5,0,5,0,0,5,5,0.7500023,1,0.9,1,2,1,0,[0|0|0],1,1,1.4000002
11906,Night,0.89199996,0.78000236,0.78000236,0.78000236,1.24,1,1,0.5,0.65,1,1,1,1.18,1,1,1,1,1,1,1.03,6,6,0,6,0,0,6,6,0.78000236,1,0.9,1,2.2,1,0,[0|0|0],1,1,1.4800003
11907,Night,0.9239999,0.8100024,0.8100024,0.8100024,1.28,1,1,0.5,0.65,1,1,1,1.18,1,1,1,1,1,1,1.04,7,7,0,7,0,0,7,7,0.8100024,1,0.9,1,2.4,1,0,[0|0|0],1,1,1.5600003
11908,Night,0.956,0.84000254,0.84000254,0.84000254,1.32,1,1,0.5,0.65,1,1,1,1.19,1,1,1,1,1,1,1.04,8,8,0,8,0,0,8,8,0.84000254,1,0.9,1,2.6,1,0,[0|0|0],1,1,1.6400003
11909,Night,0.98800004,0.8700026,0.8700026,0.8700026,1.36,1,1,0.5,0.65,1,1,1,1.19,1,1,1,1,1,1,1.04,9,9,0,9,0,0,9,9,0.8700026,1,0.9,1,2.8,1,0,[0|0|0],1,1,1.7200003
11910,Night,1.02,0.9000026,0.9000026,0.9000026,1.4,1,1,0.5,0.65,1,1,1,1.2,1,1,1,1,1,1,1.05,10,10,0,10,0,0,10,10,0.9000026,1,0.9,1,3,1,0,[0|0|0],1,1,1.8000004
11911,Night,1.052,0.9300028,0.9300028,0.9300028,1.44,1,1,0.5,0.65,1,1,1,1.2,1,1,1,1,1,1,1.05,11,11,0,11,0,0,11,11,0.9300028,1,0.9,1,3.2,1,0,[0|0|0],1,1,1.8800004
11912,Night,1.084,0.9600028,0.9600028,0.9600028,1.48,1,1,0.5,0.65,1,1,1,1.21,1,1,1,1,1,1,1.05,12,12,0,12,0,0,12,12,0.9600028,1,0.9,1,3.4,1,0,[0|0|0],1,1,1.9600005
11913,Night,1.1159999,0.9900029,0.9900029,0.9900029,1.52,1,1,0.5,0.65,1,1,1,1.21,1,1,1,1,1,1,1.06,13,13,0,13,0,0,13,13,0.9900029,1,0.9,1,3.6,1,0,[0|0|0],1,1,2.0400004
11914,Night,1.1479999,1.020003,1.020003,1.020003,1.56,1,1,0.5,0.65,1,1,1,1.21,1,1,1,1,1,1,1.06,14,14,0,14,0,0,14,14,1.020003,1,0.9,1,3.8,1,0,[0|0|0],1,1,2.1200006
11915,Night,1.18,1.050003,1.050003,1.050003,1.6,1,1,0.5,0.65,1,1,1,1.22,1,1,1,1,1,1,1.06,15,15,0,15,0,0,15,15,1.050003,1,0.9,1,4,1,0,[0|0|0],1,1,2.2000005
11916,Night,1.212,1.0800031,1.0800031,1.0800031,1.64,1,1,0.5,0.65,1,1,1,1.22,1,1,1,1,1,1,1.07,16,16,0,16,0,0,16,16,1.0800031,1,0.9,1,4.2,1,0,[0|0|0],1,1,2.2800007
11917,Night,1.244,1.1100031,1.1100031,1.1100031,1.68,1,1,0.5,0.65,1,1,1,1.22,1,1,1,1,1,1,1.07,17,17,0,17,0,0,17,17,1.1100031,1,0.9,1,4.4,1,0,[0|0|0],1,1,2.3600006
11918,Night,1.276,1.1400033,1.1400033,1.1400033,1.72,1,1,0.5,0.65,1,1,1,1.23,1,1,1,1,1,1,1.07,18,18,0,18,0,0,18,18,1.1400033,1,0.9,1,4.6,1,0,[0|0|0],1,1,2.4400008
11919,Night,1.308,1.1700033,1.1700033,1.1700033,1.76,1,1,0.5,0.65,1,1,1,1.23,1,1,1,1,1,1,1.08,19,19,0,19,0,0,19,19,1.1700033,1,0.9,1,4.8,1,0,[0|0|0],1,1,2.5200007
11920,Night,1.3399999,1.2000034,1.2000034,1.2000034,1.8,1,1,0.5,0.65,1,1,1,1.23,1,1,1,1,1,1,1.08,20,20,0,20,0,0,20,20,1.2000034,1,0.9,1,5,1,0,[0|0|0],1,1,2.6000009
11921,Night,1.372,1.2300035,1.2300035,1.2300035,1.84,1,1,0.5,0.65,1,1,1,1.24,1,1,1,1,1,1,1.08,21,21,0,21,0,0,21,21,1.2300035,1,0.9,1,5.2,1,0,[0|0|0],1,1,2.6800008
